workerIdAnon,stimID,stimulus,pot,stimFileName,time_to_load,time_to_serve,trial_number,respTimer,Annoyed,Apprehensive,Contemptuous,Content,Devastated,Disappointed,Disgusted,Embarrassed,Excited,Furious,Grateful,Guilty,Hopeful,Impressed,Jealous,Joyful,Proud,Relieved,Surprised,Terrified
217333539b0632d6ad90e6c6ee7dc0071712b53290da1f5ac3486d33,266.1,266_1,6559.0,266_1t.mp4,1.165,0.001,5,58.516,0,0,0,48,0,0,0,0,48,0,48,0,41,48,0,48,48,48,24,0
217333539b0632d6ad90e6c6ee7dc0071712b53290da1f5ac3486d33,288.2,288_2,15744.5,288_2t.mp4,1.121,0.001,6,45.834,0,0,0,48,0,0,0,0,48,0,48,0,41,48,0,48,48,48,41,0
217333539b0632d6ad90e6c6ee7dc0071712b53290da1f5ac3486d33,279.1,279_1,269.5,279_1t.mp4,1.0,0.001,7,47.787,0,7,0,48,0,0,0,0,48,0,48,0,41,48,0,48,48,41,48,0
217333539b0632d6ad90e6c6ee7dc0071712b53290da1f5ac3486d33,251.1,251_1,2835.5,251_1t.mp4,1.181,0.001,8,53.507,0,24,0,24,7,7,0,0,24,0,24,0,24,24,0,23,24,24,16,0
217333539b0632d6ad90e6c6ee7dc0071712b53290da1f5ac3486d33,271.1,271_1,19025.5,271_1t.mp4,1.175,0.001,9,74.557,48,48,7,7,33,48,14,7,7,6,0,0,12,6,24,7,7,7,24,0
217333539b0632d6ad90e6c6ee7dc0071712b53290da1f5ac3486d33,244.2,244_2,139.0,244_2t.mp4,1.162,0.001,10,53.961,48,24,8,0,41,48,41,14,0,24,0,0,7,0,7,0,7,7,33,0
217333539b0632d6ad90e6c6ee7dc0071712b53290da1f5ac3486d33,271.2,271_2,19025.5,271_2t.mp4,0.963,0.001,11,62.773,0,25,41,41,0,0,0,15,24,0,24,41,24,41,0,24,41,41,24,7
8b18840b1f28b6b39bc6842fe93938c322bd71a343c85ca172d3b8ba,265.1,265_1,1588.0,265_1t.mp4,4.964,4.966,0,50.147,0,2,1,0,0,2,1,18,1,0,2,27,1,1,2,2,0,1,2,1
8b18840b1f28b6b39bc6842fe93938c322bd71a343c85ca172d3b8ba,262.2,262_2,56488.0,262_2t.mp4,7.719,0.001,1,41.006,1,1,2,29,3,2,2,3,1,2,14,2,2,2,2,47,2,33,14,2
8b18840b1f28b6b39bc6842fe93938c322bd71a343c85ca172d3b8ba,270.2,270_2,5322.5,270_2t.mp4,6.686,0.001,2,46.02,2,0,1,3,2,2,1,17,3,2,2,9,1,2,1,15,1,11,4,0
8b18840b1f28b6b39bc6842fe93938c322bd71a343c85ca172d3b8ba,288.2,288_2,15744.5,288_2t.mp4,6.922,0.001,3,41.588,3,4,3,7,4,4,2,2,29,4,5,15,2,3,6,41,2,7,4,2
8b18840b1f28b6b39bc6842fe93938c322bd71a343c85ca172d3b8ba,283.2,283_2,57518.0,283_2t.mp4,4.97,0.002,4,40.292,17,2,1,2,2,31,1,2,2,8,0,2,1,1,2,0,2,3,2,1
8b18840b1f28b6b39bc6842fe93938c322bd71a343c85ca172d3b8ba,264.2,264_2,24145.0,264_2t.mp4,4.413,0.002,5,38.601,3,3,3,3,3,4,3,28,5,3,4,34,2,3,3,6,3,3,4,3
8b18840b1f28b6b39bc6842fe93938c322bd71a343c85ca172d3b8ba,286.1,286_1,3532.5,286_1t.mp4,4.066,0.001,6,37.176,2,3,3,17,4,2,3,2,9,2,3,13,2,3,3,34,2,3,3,2
8b18840b1f28b6b39bc6842fe93938c322bd71a343c85ca172d3b8ba,239.1,239_1,94819.0,239_1t.mp4,9.67,0.001,7,39.905,1,2,0,39,2,2,1,2,40,1,21,2,2,2,1,46,9,13,2,2
8b18840b1f28b6b39bc6842fe93938c322bd71a343c85ca172d3b8ba,240.2,240_2,36159.0,240_2t.mp4,8.37,0.001,8,42.636,3,3,2,16,2,3,2,4,35,3,21,5,2,2,4,39,5,3,4,2
8b18840b1f28b6b39bc6842fe93938c322bd71a343c85ca172d3b8ba,251.2,251_2,2835.5,251_2t.mp4,6.162,0.001,9,41.446,2,3,2,2,2,1,2,39,1,2,2,39,2,2,2,0,2,2,2,2
8b18840b1f28b6b39bc6842fe93938c322bd71a343c85ca172d3b8ba,243.2,243_2,7726.5,243_2t.mp4,5.533,0.001,10,41.152,3,1,2,26,3,6,2,4,19,4,32,3,2,2,2,33,2,39,6,2
8b18840b1f28b6b39bc6842fe93938c322bd71a343c85ca172d3b8ba,262.1,262_1,56488.0,262_1t.mp4,6.623,0.001,11,39.223,2,2,3,26,2,2,3,7,29,2,14,3,4,1,2,32,3,15,3,3
80e76c40031d224dbad903c6938f9cd76f2cf17cdb3a5506f6bf1c1a,248.1,248_1,31403.0,248_1t.mp4,1.106,1.109,0,52.989,5,18,21,33,4,25,4,1,3,4,31,26,4,27,23,3,44,43,24,3
80e76c40031d224dbad903c6938f9cd76f2cf17cdb3a5506f6bf1c1a,286.1,286_1,3532.5,286_1t.mp4,0.862,0.001,1,40.421,5,9,2,32,5,4,4,4,42,2,44,0,24,39,4,44,5,37,24,2
80e76c40031d224dbad903c6938f9cd76f2cf17cdb3a5506f6bf1c1a,284.1,284_1,1116.5,284_1t.mp4,1.381,0.001,2,46.985,4,23,19,31,6,5,5,9,32,0,9,24,24,38,8,34,13,10,24,5
80e76c40031d224dbad903c6938f9cd76f2cf17cdb3a5506f6bf1c1a,252.1,252_1,310.0,252_1t.mp4,1.037,0.002,3,47.1,14,32,4,23,4,4,4,12,24,5,10,4,11,30,12,24,12,16,41,4
80e76c40031d224dbad903c6938f9cd76f2cf17cdb3a5506f6bf1c1a,235.2,235_2,50221.0,235_2t.mp4,1.694,0.002,4,48.113,4,45,23,23,4,4,4,23,11,4,5,6,45,12,5,9,4,2,4,5
80e76c40031d224dbad903c6938f9cd76f2cf17cdb3a5506f6bf1c1a,276.2,276_2,130944.0,276_2t.mp4,1.008,0.001,5,43.157,5,46,4,25,4,44,2,44,5,4,3,46,3,8,2,17,2,15,24,4
80e76c40031d224dbad903c6938f9cd76f2cf17cdb3a5506f6bf1c1a,272.1,272_1,81899.0,272_1t.mp4,1.411,0.001,6,41.911,46,45,27,5,24,45,36,3,3,24,6,14,0,4,3,5,5,4,25,14
80e76c40031d224dbad903c6938f9cd76f2cf17cdb3a5506f6bf1c1a,253.1,253_1,21719.5,253_1t.mp4,1.142,0.001,7,42.238,5,2,13,48,4,4,5,5,9,3,44,2,16,35,4,35,36,10,9,4
80e76c40031d224dbad903c6938f9cd76f2cf17cdb3a5506f6bf1c1a,235.1,235_1,50221.0,235_1t.mp4,1.277,0.001,8,45.399,25,47,4,10,4,44,16,35,8,2,3,28,9,2,34,17,3,9,39,3
80e76c40031d224dbad903c6938f9cd76f2cf17cdb3a5506f6bf1c1a,287.1,287_1,1030.5,287_1t.mp4,1.284,0.0,9,38.462,46,38,24,4,41,47,36,12,4,31,4,4,2,4,8,4,4,3,45,0
80e76c40031d224dbad903c6938f9cd76f2cf17cdb3a5506f6bf1c1a,265.1,265_1,1588.0,265_1t.mp4,1.226,0.001,10,43.345,37,37,10,5,12,48,14,17,4,12,3,11,5,3,4,17,4,9,48,3
80e76c40031d224dbad903c6938f9cd76f2cf17cdb3a5506f6bf1c1a,251.1,251_1,2835.5,251_1t.mp4,1.252,0.001,11,47.278,9,45,9,23,2,5,1,20,14,2,8,36,10,38,5,29,33,26,18,2
5ee6be635deace44d8c30834e879bfe3769195a12f33e343189fcae6,240.1,240_1,36159.0,240_1t.mp4,0.433,0.434,0,58.708,30,48,19,9,32,34,29,33,46,26,36,29,43,13,30,39,15,11,32,25
5ee6be635deace44d8c30834e879bfe3769195a12f33e343189fcae6,279.1,279_1,269.5,279_1t.mp4,0.48,0.001,1,45.441,9,45,13,40,2,1,6,0,46,0,48,1,45,33,0,45,33,47,33,13
5ee6be635deace44d8c30834e879bfe3769195a12f33e343189fcae6,249.1,249_1,1562.5,249_1t.mp4,0.371,0.0,2,47.203,0,48,17,42,0,0,0,7,48,3,48,0,42,45,0,42,40,48,34,33
5ee6be635deace44d8c30834e879bfe3769195a12f33e343189fcae6,264.2,264_2,24145.0,264_2t.mp4,0.423,0.0,3,49.527,4,48,32,46,1,3,0,34,38,1,37,44,35,34,4,30,9,30,19,29
5ee6be635deace44d8c30834e879bfe3769195a12f33e343189fcae6,271.2,271_2,19025.5,271_2t.mp4,0.385,0.0,4,52.455,18,41,29,35,6,3,27,44,31,27,27,48,31,30,27,21,5,37,13,10
5ee6be635deace44d8c30834e879bfe3769195a12f33e343189fcae6,244.2,244_2,139.0,244_2t.mp4,0.428,0.0,5,44.558,42,43,19,0,48,48,43,29,6,34,8,0,7,4,39,5,0,0,28,33
5ee6be635deace44d8c30834e879bfe3769195a12f33e343189fcae6,253.1,253_1,21719.5,253_1t.mp4,0.583,0.0,6,46.23,0,48,6,45,0,0,0,28,45,0,41,30,37,7,5,44,40,48,15,29
5ee6be635deace44d8c30834e879bfe3769195a12f33e343189fcae6,260.1,260_1,1598.5,260_1t.mp4,0.612,0.001,7,44.676,26,43,32,47,0,0,0,14,48,0,44,6,34,40,0,48,37,38,28,1
5ee6be635deace44d8c30834e879bfe3769195a12f33e343189fcae6,283.1,283_1,57518.0,283_1t.mp4,0.53,0.0,8,43.013,48,45,40,0,48,48,48,37,0,48,0,31,0,0,43,0,0,0,41,40
5ee6be635deace44d8c30834e879bfe3769195a12f33e343189fcae6,243.1,243_1,7726.5,243_1t.mp4,0.417,0.001,9,42.247,0,48,10,41,0,0,0,0,48,0,48,9,46,45,0,48,44,48,29,32
5ee6be635deace44d8c30834e879bfe3769195a12f33e343189fcae6,266.1,266_1,6559.0,266_1t.mp4,0.45,0.001,10,48.231,4,48,35,43,2,4,1,32,40,6,47,35,41,38,3,40,16,41,31,27
5ee6be635deace44d8c30834e879bfe3769195a12f33e343189fcae6,289.1,289_1,822.5,289_1t.mp4,0.401,0.001,11,47.392,0,48,30,42,0,0,0,0,41,0,38,35,42,39,3,38,31,48,12,29
eb96e4ad973da39ad024829518202e47ff672507333418094b336656,247.2,247_2,3.5,247_2t.mp4,2.779,2.78,0,58.37,0,11,0,28,0,0,0,0,18,0,23,0,28,11,0,20,15,30,32,0
eb96e4ad973da39ad024829518202e47ff672507333418094b336656,249.1,249_1,1562.5,249_1t.mp4,2.012,0.001,1,46.601,0,17,5,13,0,0,4,3,0,0,4,18,7,0,4,14,2,5,3,0
eb96e4ad973da39ad024829518202e47ff672507333418094b336656,241.1,241_1,80954.5,241_1t.mp4,2.212,0.001,2,43.137,0,24,0,18,0,0,0,0,17,0,30,0,13,0,0,9,0,32,12,0
eb96e4ad973da39ad024829518202e47ff672507333418094b336656,286.2,286_2,3532.5,286_2t.mp4,1.813,0.0,3,102.072,0,12,0,13,0,0,0,8,0,0,24,10,0,0,0,0,24,19,3,0
eb96e4ad973da39ad024829518202e47ff672507333418094b336656,266.2,266_2,6559.0,266_2t.mp4,1.821,0.004,4,48.511,0,0,0,10,0,0,0,0,14,0,0,9,9,0,0,0,0,12,0,0
eb96e4ad973da39ad024829518202e47ff672507333418094b336656,256.2,256_2,2983.0,256_2t.mp4,2.572,0.0,5,45.015,13,10,8,9,10,17,8,9,9,0,0,0,8,0,0,10,0,0,12,0
eb96e4ad973da39ad024829518202e47ff672507333418094b336656,281.1,281_1,1803.0,281_1t.mp4,2.217,0.001,6,45.325,0,7,0,22,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0
eb96e4ad973da39ad024829518202e47ff672507333418094b336656,243.1,243_1,7726.5,243_1t.mp4,1.849,0.002,7,44.491,0,0,0,10,0,0,0,0,29,0,30,0,19,0,0,0,0,25,26,0
eb96e4ad973da39ad024829518202e47ff672507333418094b336656,273.1,273_1,9675.0,273_1t.mp4,1.756,0.014,8,44.747,0,0,0,0,0,0,0,0,28,0,27,0,27,27,0,30,0,20,24,0
eb96e4ad973da39ad024829518202e47ff672507333418094b336656,263.2,263_2,28802.0,263_2t.mp4,2.027,0.006,9,46.933,14,0,9,0,10,11,14,10,0,8,0,0,0,0,10,0,0,0,22,0
eb96e4ad973da39ad024829518202e47ff672507333418094b336656,277.1,277_1,3331.0,277_1t.mp4,2.209,0.005,10,44.9,0,0,0,9,0,0,0,0,12,0,9,9,0,0,0,0,0,9,10,0
eb96e4ad973da39ad024829518202e47ff672507333418094b336656,282.1,282_1,2843.5,282_1t.mp4,1.73,0.002,11,51.143,0,0,0,11,0,0,0,0,0,0,15,10,0,0,0,20,0,0,0,0
260b603d00996c6ad9941dcf424a77960c1a978d31ab378e3b0158a2,286.1,286_1,3532.5,286_1t.mp4,0.719,0.722,0,103.337,3,30,0,31,0,3,0,2,35,3,36,2,47,32,3,2,3,44,3,1
260b603d00996c6ad9941dcf424a77960c1a978d31ab378e3b0158a2,276.1,276_1,130944.0,276_1t.mp4,1.306,0.001,1,58.943,31,25,2,0,25,44,26,0,2,0,0,0,29,0,0,0,0,0,36,1
260b603d00996c6ad9941dcf424a77960c1a978d31ab378e3b0158a2,265.1,265_1,1588.0,265_1t.mp4,1.074,0.003,2,56.108,26,0,0,0,0,43,0,0,0,0,0,0,25,0,0,0,0,0,46,0
260b603d00996c6ad9941dcf424a77960c1a978d31ab378e3b0158a2,242.2,242_2,1283.5,242_2t.mp4,1.721,0.004,3,49.253,0,0,0,0,0,33,0,0,37,0,0,0,29,0,0,0,0,0,44,0
260b603d00996c6ad9941dcf424a77960c1a978d31ab378e3b0158a2,253.2,253_2,21719.5,253_2t.mp4,1.916,0.002,4,58.065,0,0,1,46,0,0,0,0,32,0,39,0,37,33,0,37,0,0,0,0
260b603d00996c6ad9941dcf424a77960c1a978d31ab378e3b0158a2,285.2,285_2,2300.5,285_2t.mp4,7.689,0.005,5,55.918,0,46,0,0,0,0,0,0,0,0,34,32,0,0,0,0,0,0,30,0
260b603d00996c6ad9941dcf424a77960c1a978d31ab378e3b0158a2,251.2,251_2,2835.5,251_2t.mp4,2.428,0.004,6,50.224,0,40,0,0,0,0,31,46,0,0,0,47,0,0,0,0,0,0,0,0
260b603d00996c6ad9941dcf424a77960c1a978d31ab378e3b0158a2,239.1,239_1,94819.0,239_1t.mp4,1.9,0.004,7,54.443,0,29,0,29,0,0,0,0,47,0,45,0,40,0,0,48,40,0,0,0
260b603d00996c6ad9941dcf424a77960c1a978d31ab378e3b0158a2,281.2,281_2,1803.0,281_2t.mp4,2.131,0.004,8,51.978,0,40,0,32,0,0,0,43,35,0,0,43,38,0,0,31,0,0,0,2
260b603d00996c6ad9941dcf424a77960c1a978d31ab378e3b0158a2,269.2,269_2,2318.0,269_2t.mp4,3.425,0.003,9,60.344,41,0,40,0,31,44,39,0,0,46,0,0,0,0,0,0,0,0,39,0
260b603d00996c6ad9941dcf424a77960c1a978d31ab378e3b0158a2,248.2,248_2,31403.0,248_2t.mp4,1.747,0.003,10,58.424,3,0,0,0,28,47,43,38,42,0,0,0,48,0,0,0,0,0,43,1
260b603d00996c6ad9941dcf424a77960c1a978d31ab378e3b0158a2,254.2,254_2,130884.0,254_2t.mp4,2.133,0.002,11,54.857,0,0,0,31,0,0,0,0,39,0,0,0,37,0,0,45,38,0,36,0
6ad1b9f782f28408039c11a4c73b88b9d15f0004e899a90987a127a6,281.1,281_1,1803.0,281_1t.mp4,5.726,5.73,0,58.44,5,4,15,31,3,32,23,38,0,1,0,34,5,4,11,2,4,18,3,24
6ad1b9f782f28408039c11a4c73b88b9d15f0004e899a90987a127a6,264.2,264_2,24145.0,264_2t.mp4,4.024,0.001,1,54.694,0,0,0,34,3,0,0,3,34,0,2,0,3,36,5,44,31,30,0,15
6ad1b9f782f28408039c11a4c73b88b9d15f0004e899a90987a127a6,287.2,287_2,1030.5,287_2t.mp4,5.637,0.001,2,52.16,2,30,16,38,0,1,0,2,24,1,26,1,37,48,0,48,34,33,12,28
6ad1b9f782f28408039c11a4c73b88b9d15f0004e899a90987a127a6,253.2,253_2,21719.5,253_2t.mp4,7.72,0.001,3,66.575,11,29,12,39,8,0,2,0,28,0,28,12,32,48,3,33,25,38,0,20
6ad1b9f782f28408039c11a4c73b88b9d15f0004e899a90987a127a6,279.1,279_1,269.5,279_1t.mp4,7.097,0.001,4,55.155,12,1,17,33,0,0,0,0,48,0,40,2,12,48,0,48,24,27,45,0
6ad1b9f782f28408039c11a4c73b88b9d15f0004e899a90987a127a6,244.2,244_2,139.0,244_2t.mp4,35.212,0.001,5,60.443,5,28,29,15,33,48,21,36,16,1,14,38,13,13,29,15,1,14,0,5
6ad1b9f782f28408039c11a4c73b88b9d15f0004e899a90987a127a6,249.1,249_1,1562.5,249_1t.mp4,9.572,0.001,6,61.469,2,35,3,36,3,0,16,3,47,0,32,13,34,45,7,48,29,37,20,5
6ad1b9f782f28408039c11a4c73b88b9d15f0004e899a90987a127a6,270.1,270_1,5322.5,270_1t.mp4,7.912,0.001,7,101.477,37,33,12,8,41,43,28,13,3,0,4,23,13,5,26,0,0,9,48,4
6ad1b9f782f28408039c11a4c73b88b9d15f0004e899a90987a127a6,263.1,263_1,28802.0,263_1t.mp4,5.619,0.0,8,59.956,17,38,6,0,12,48,11,18,3,0,2,13,28,0,1,0,0,6,26,3
6ad1b9f782f28408039c11a4c73b88b9d15f0004e899a90987a127a6,235.1,235_1,50221.0,235_1t.mp4,4.712,0.001,9,67.88,8,16,11,32,4,4,0,29,14,9,11,6,0,15,30,26,32,34,4,0
6ad1b9f782f28408039c11a4c73b88b9d15f0004e899a90987a127a6,241.2,241_2,80954.5,241_2t.mp4,5.994,0.001,10,50.18,0,28,0,43,0,0,0,0,48,0,48,0,44,48,1,48,48,44,0,0
6ad1b9f782f28408039c11a4c73b88b9d15f0004e899a90987a127a6,273.2,273_2,9675.0,273_2t.mp4,5.559,0.001,11,50.691,0,0,0,37,0,0,0,0,29,0,48,0,34,48,0,0,40,33,0,0
dddd7b0cd3df6b4063df2e04a4db30b76a2f0a568364b36f88317da5,245.1,245_1,5958.0,245_1t.mp4,3.612,3.617,0,60.347,0,2,0,19,0,0,0,0,35,0,35,0,10,19,0,43,24,38,10,0
dddd7b0cd3df6b4063df2e04a4db30b76a2f0a568364b36f88317da5,248.1,248_1,31403.0,248_1t.mp4,3.337,0.002,1,57.109,0,21,11,34,0,20,11,0,3,5,4,0,10,24,4,0,0,19,30,0
dddd7b0cd3df6b4063df2e04a4db30b76a2f0a568364b36f88317da5,284.1,284_1,1116.5,284_1t.mp4,5.385,0.003,2,53.618,0,9,2,23,0,6,0,8,22,0,23,0,23,27,8,32,19,29,31,0
dddd7b0cd3df6b4063df2e04a4db30b76a2f0a568364b36f88317da5,251.2,251_2,2835.5,251_2t.mp4,2.805,0.003,3,51.638,37,11,24,1,5,37,29,12,0,24,0,0,1,0,18,1,0,0,24,0
dddd7b0cd3df6b4063df2e04a4db30b76a2f0a568364b36f88317da5,257.1,257_1,30.0,257_1t.mp4,6.26,0.002,4,51.873,0,4,14,12,0,8,2,13,32,0,15,20,15,12,18,24,24,15,14,0
dddd7b0cd3df6b4063df2e04a4db30b76a2f0a568364b36f88317da5,283.2,283_2,57518.0,283_2t.mp4,4.354,0.003,5,48.547,12,27,12,5,7,39,21,9,0,0,0,9,5,0,5,0,0,4,30,0
dddd7b0cd3df6b4063df2e04a4db30b76a2f0a568364b36f88317da5,273.2,273_2,9675.0,273_2t.mp4,5.118,0.002,6,107.834,0,0,0,24,0,0,0,0,35,0,37,0,25,30,0,43,29,34,10,0
dddd7b0cd3df6b4063df2e04a4db30b76a2f0a568364b36f88317da5,281.2,281_2,1803.0,281_2t.mp4,4.126,0.003,7,53.524,0,34,13,10,0,8,0,38,26,2,9,13,20,31,17,21,16,2,25,0
dddd7b0cd3df6b4063df2e04a4db30b76a2f0a568364b36f88317da5,269.2,269_2,2318.0,269_2t.mp4,5.934,0.002,8,71.589,26,33,25,4,0,43,28,18,0,12,0,0,0,0,19,0,0,0,6,0
dddd7b0cd3df6b4063df2e04a4db30b76a2f0a568364b36f88317da5,264.1,264_1,24145.0,264_1t.mp4,4.205,0.002,9,70.762,0,18,2,19,0,31,0,25,10,0,0,0,11,5,13,9,7,0,17,0
dddd7b0cd3df6b4063df2e04a4db30b76a2f0a568364b36f88317da5,263.2,263_2,28802.0,263_2t.mp4,5.082,0.002,10,73.984,26,25,12,11,11,37,34,11,10,24,6,0,15,0,13,7,0,0,25,0
dddd7b0cd3df6b4063df2e04a4db30b76a2f0a568364b36f88317da5,248.2,248_2,31403.0,248_2t.mp4,5.543,0.003,11,67.828,6,19,2,6,29,35,20,30,0,8,0,7,7,0,17,0,0,0,8,6
5e5e1d9fd36a7bc1ed3d015c6c49fb45480e3dd456c5bb75a6c2a93e,253.2,253_2,21719.5,253_2t.mp4,0.679,0.68,0,142.902,10,40,3,7,0,2,9,0,23,4,11,0,24,0,0,5,0,7,12,7
5e5e1d9fd36a7bc1ed3d015c6c49fb45480e3dd456c5bb75a6c2a93e,282.2,282_2,2843.5,282_2t.mp4,0.48,0.001,1,77.484,0,19,0,28,0,0,0,0,36,0,33,0,5,15,0,38,5,39,8,4
5e5e1d9fd36a7bc1ed3d015c6c49fb45480e3dd456c5bb75a6c2a93e,281.2,281_2,1803.0,281_2t.mp4,0.484,0.0,2,75.084,13,14,0,8,13,32,15,20,11,7,0,0,8,0,0,2,0,8,22,17
5e5e1d9fd36a7bc1ed3d015c6c49fb45480e3dd456c5bb75a6c2a93e,262.2,262_2,56488.0,262_2t.mp4,0.588,0.001,3,63.004,0,16,0,40,0,0,0,0,17,0,42,0,21,0,0,37,0,34,8,6
5e5e1d9fd36a7bc1ed3d015c6c49fb45480e3dd456c5bb75a6c2a93e,243.2,243_2,7726.5,243_2t.mp4,0.53,0.0,4,70.637,0,28,0,33,0,0,0,0,24,0,33,0,6,5,0,25,0,32,8,0
5e5e1d9fd36a7bc1ed3d015c6c49fb45480e3dd456c5bb75a6c2a93e,248.1,248_1,31403.0,248_1t.mp4,0.461,0.001,5,60.972,23,0,20,0,7,44,42,0,0,22,0,0,0,0,6,0,0,0,9,0
5e5e1d9fd36a7bc1ed3d015c6c49fb45480e3dd456c5bb75a6c2a93e,252.2,252_2,310.0,252_2t.mp4,0.617,0.0,6,68.588,35,14,0,0,16,40,26,11,9,14,0,0,16,0,0,0,0,0,13,7
5e5e1d9fd36a7bc1ed3d015c6c49fb45480e3dd456c5bb75a6c2a93e,243.1,243_1,7726.5,243_1t.mp4,0.447,0.0,7,60.163,0,24,0,34,0,0,0,0,29,0,41,0,33,7,0,41,0,31,35,7
5e5e1d9fd36a7bc1ed3d015c6c49fb45480e3dd456c5bb75a6c2a93e,264.2,264_2,24145.0,264_2t.mp4,0.39,0.001,8,67.572,25,9,0,0,18,45,45,5,8,14,0,0,5,0,0,0,0,0,39,3
5e5e1d9fd36a7bc1ed3d015c6c49fb45480e3dd456c5bb75a6c2a93e,277.2,277_2,3331.0,277_2t.mp4,0.604,0.001,9,73.588,0,10,0,9,7,15,6,14,12,0,13,38,0,0,0,6,0,8,10,9
5e5e1d9fd36a7bc1ed3d015c6c49fb45480e3dd456c5bb75a6c2a93e,271.2,271_2,19025.5,271_2t.mp4,0.471,0.001,10,96.448,0,14,0,31,2,17,0,6,5,0,0,18,0,0,0,4,0,7,0,0
5e5e1d9fd36a7bc1ed3d015c6c49fb45480e3dd456c5bb75a6c2a93e,288.1,288_1,15744.5,288_1t.mp4,0.436,0.001,11,56.93,0,6,0,42,0,0,0,0,9,0,42,0,16,0,0,31,14,34,9,0
08b73649f7142cd838f7339e4b74d42bd7ec22c2724cdb0ec38d01f2,241.2,241_2,80954.5,241_2t.mp4,9.37,9.377,0,72.256,0,0,0,24,0,0,0,0,48,0,40,0,32,27,0,48,41,34,40,0
08b73649f7142cd838f7339e4b74d42bd7ec22c2724cdb0ec38d01f2,277.1,277_1,3331.0,277_1t.mp4,7.494,0.0,1,73.325,0,23,0,41,7,0,7,17,24,0,7,13,24,41,0,24,41,48,24,0
08b73649f7142cd838f7339e4b74d42bd7ec22c2724cdb0ec38d01f2,249.2,249_2,1562.5,249_2t.mp4,23.441,0.0,2,75.687,28,24,0,24,24,24,29,48,24,0,7,30,7,0,0,24,31,0,24,0
08b73649f7142cd838f7339e4b74d42bd7ec22c2724cdb0ec38d01f2,260.1,260_1,1598.5,260_1t.mp4,17.435,0.001,3,66.712,0,24,0,35,0,0,0,0,48,0,48,0,40,41,0,48,41,48,23,0
08b73649f7142cd838f7339e4b74d42bd7ec22c2724cdb0ec38d01f2,249.1,249_1,1562.5,249_1t.mp4,13.678,0.0,4,69.516,0,23,0,24,0,0,0,0,41,0,41,0,24,24,0,48,24,41,48,0
08b73649f7142cd838f7339e4b74d42bd7ec22c2724cdb0ec38d01f2,242.2,242_2,1283.5,242_2t.mp4,14.232,0.0,5,63.094,0,41,0,0,7,0,7,48,24,0,0,48,7,0,0,24,0,0,41,0
08b73649f7142cd838f7339e4b74d42bd7ec22c2724cdb0ec38d01f2,247.2,247_2,3.5,247_2t.mp4,17.066,0.001,6,65.356,48,41,24,0,34,48,23,24,0,14,7,0,7,0,24,0,0,7,40,0
08b73649f7142cd838f7339e4b74d42bd7ec22c2724cdb0ec38d01f2,281.1,281_1,1803.0,281_1t.mp4,12.859,0.0,7,70.479,24,30,24,0,7,16,24,24,0,24,0,15,7,0,0,16,29,12,0,0
08b73649f7142cd838f7339e4b74d42bd7ec22c2724cdb0ec38d01f2,283.1,283_1,57518.0,283_1t.mp4,27.101,0.001,8,64.679,48,24,29,0,41,48,6,32,0,17,0,12,0,0,7,0,0,0,24,6
08b73649f7142cd838f7339e4b74d42bd7ec22c2724cdb0ec38d01f2,277.2,277_2,3331.0,277_2t.mp4,16.71,0.0,9,70.045,18,48,7,33,7,7,0,30,0,0,27,24,14,0,0,32,0,48,24,41
08b73649f7142cd838f7339e4b74d42bd7ec22c2724cdb0ec38d01f2,271.1,271_1,19025.5,271_1t.mp4,9.825,0.0,10,61.846,48,33,30,0,41,48,24,30,0,24,0,0,0,0,7,0,0,0,26,0
08b73649f7142cd838f7339e4b74d42bd7ec22c2724cdb0ec38d01f2,288.1,288_1,15744.5,288_1t.mp4,10.381,0.0,11,63.766,0,0,0,47,0,0,0,0,40,0,48,0,32,47,0,48,48,48,31,6
b9af60acf4f943c3e5ff1b92896b95ef7d3330e02b52d62563a7173a,289.1,289_1,822.5,289_1t.mp4,9.933,9.936,0,130.158,44,3,15,5,34,44,46,43,4,3,4,36,3,3,4,5,2,2,26,24
b9af60acf4f943c3e5ff1b92896b95ef7d3330e02b52d62563a7173a,256.1,256_1,2983.0,256_1t.mp4,9.024,0.0,1,71.514,3,0,4,38,3,0,1,3,3,2,3,4,3,3,2,1,24,16,3,3
b9af60acf4f943c3e5ff1b92896b95ef7d3330e02b52d62563a7173a,252.2,252_2,310.0,252_2t.mp4,11.721,0.001,2,91.823,0,24,23,0,0,0,0,0,0,0,0,0,0,48,0,24,24,24,0,0
b9af60acf4f943c3e5ff1b92896b95ef7d3330e02b52d62563a7173a,253.1,253_1,21719.5,253_1t.mp4,12.108,0.0,3,82.75,0,48,23,24,0,0,0,25,0,0,48,48,48,24,0,24,48,48,0,0
b9af60acf4f943c3e5ff1b92896b95ef7d3330e02b52d62563a7173a,237.2,237_2,65673.5,237_2t.mp4,19.256,0.001,4,71.799,48,24,24,0,48,48,48,48,0,0,0,0,48,0,0,0,0,0,48,0
b9af60acf4f943c3e5ff1b92896b95ef7d3330e02b52d62563a7173a,277.2,277_2,3331.0,277_2t.mp4,15.882,0.001,5,75.32,0,48,24,48,0,0,0,0,24,0,48,0,48,24,0,24,24,48,48,48
